DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
812990,869980,835320,390340,870940,330520,83056,65908,249310,175770,237560,507530,433330,249320,773160,771600,709250,157740,136720,157310,145310,159940,168230,22497,18698,72353,34885,66212,150400,100910,69349,174160,155710,147630,285510,250870,297030,251410,306110,395740,65462,56751,195100,95068,183950,311080,223900,188960,382420,341680,333100,62961,31610,60094,33164,61328,34118,8272.3,6319.2,21958,9332.5,15288,77508,22925,15908,72683,40075,31533,72811,19254,46082,21412,45986,12840,5011.4,1948.3,10616,3739.7,6216.2,61672,10894,6701.4,54454,21868,15257,0.54367,1
813300,870000,833910,390370,869330,330490,83066,65936,249290,175730,237570,507380,433260,249320,772990,771380,708990,157810,136790,157320,145400,159950,168320,22507,18710,72390,34894,66235,150430,100960,69372,174220,155780,147710,285740,251080,297190,251590,306270,396080,65516,56800,195280,95147,184100,311270,224080,189110,382590,341910,333350,62976,31610,60090,33166,61323,34113,8273.7,6319.7,21957,9332.5,15286,77461,22921,15906,72646,40066,31530,72815,19254,46078,21411,45980,12835,5011,1948.4,10611,3738.1,6211.9,61637,10889,6696.5,54446,21867,15251,0.54184,1
813160,870210,832910,390580,868170,330590,83082,65907,249310,175690,237570,507290,433210,249320,772960,771300,708870,157940,136960,157440,145580,160070,168520,22533,18726,72469,34920,66286,150520,101040,69424,174360,155920,147860,286100,251460,297440,251930,306520,396630,65597,56872,195510,95266,184330,311530,224350,189350,382920,342290,333770,62989,31607,60104,33170,61338,34114,8275,6320.3,21959,9334.2,15287,77431,22924,15907,72631,40069,31535,72821,19245,46078,21405,45978,12830,5011,1948.7,10605,3736.3,6208.7,61602,10886,6693,54459,21873,15249,0.53725,1
813260,870710,832320,390910,867440,330630,83119,65888,249370,175700,237630,507360,433250,249390,773160,771410,708940,158020,137090,157600,145740,160230,168650,22566,18742,72552,34934,66334,150620,101120,69474,174520,156070,148010,286050,251400,297050,251820,306110,396150,65521,56764,195150,95062,183960,311000,223930,188970,382300,341770,333270,62992,31594,60107,33161,61342,34081,8271,6318,21944,9327.9,15275,77378,22908,15894,72607,40050,31516,72833,19236,46083,21401,45982,12823,5010.5,1948.7,10599,3734.6,6205.7,61567,10883,6689.8,54481,21881,15246,0.53248,1
813630,871850,832090,391300,867120,330610,83163,65888,249510,175810,237760,507610,433460,249510,773620,771790,709250,157960,137050,157460,145660,160080,168440,22544,18734,72471,34912,66273,150460,101040,69408,174380,155960,147900,285480,250890,296490,251320,305530,395270,65394,56647,194750,94863,183550,310420,223460,188560,381530,341060,332560,63000,31591,60123,33162,61359,34063,8269.9,6317.6,21937,9326.1,15269,77354,22901,15888,72602,40045,31508,72851,19233,46105,21401,46003,12819,5010.5,1948.5,10596,3734.1,6204,61547,10884,6688.2,54510,21894,15247,0.52612,1
814360,873640,832400,391880,867370,330680,83257,65892,249760,175990,237970,508100,433860,249740,774440,772510,709850,157870,137010,157310,145570,159930,168240,22519,18716,72398,34890,66215,150320,100950,69347,174240,155840,147770,285060,250520,296100,250950,305120,394640,65294,56562,194450,94712,183260,310010,223110,188250,381010,340560,332040,63004,31586,60144,33163,61383,34052,8270.4,6318.4,21938,9326.3,15266,77349,22900,15884,72621,40047,31503,72880,19234,46136,21404,46034,12818,5010.5,1948.7,10593,3733.7,6204.4,61536,10886,6688.8,54548,21910,15251,0.52006,1
815160,874240,832970,391900,867910,330610,83336,65875,249890,176050,238020,508340,434000,249790,774860,772830,710130,157840,137000,157230,145510,159850,168140,22510,18708,72360,34876,66186,150240,100900,69315,174150,155760,147680,284860,250320,295910,250770,304920,394310,65239,56517,194280,94628,183100,309790,222920,188090,380690,340270,331760,63013,31581,60145,33163,61383,34043,8270.1,6317,21933,9324,15260,77343,22894,15879,72622,40043,31496,72909,19233,46164,21407,46060,12818,5012,1949.1,10591,3733.7,6205.3,61529,10888,6689.7,54569,21919,15255,0.51753,1
724550,732200,477090,526670,485590,443610,54823,65298,201080,149080,251270,401240,370440,257580,599320,661130,599450,178240,159260,179210,181440,182140,206080,22227,19777,74614,46182,77975,153680,127580,81470,221090,213010,207980,304540,294410,464450,366380,479910,695450,90071,81829,318880,165660,337810,526930,414370,348500,617280,544530,541130,69455,32268,67531,33051,69228,34111,8724.7,6970.6,21366,9153.5,16077,59197,23076,16496,90835,48225,36528,61421,16313,52229,16240,53333,10664,4517.4,1910.9,8514.1,3036.6,5539.1,45989,9625.2,5703.2,66105,25068,15703,0.51749,1
724680,732110,476690,525920,485130,443400,54822,65244,200940,149000,251120,401090,370310,257430,599140,660920,599370,178320,159360,179280,181500,182210,206210,22239,19787,74659,46212,78024,153760,127660,81522,221210,213130,208090,304430,294250,464110,366130,479560,694950,90102,81794,318900,165660,337610,526670,414110,348280,616830,544070,540670,69444,32259,67538,33046,69235,34109,8724.1,6969.8,21366,9153.5,16075,59190,23075,16494,90836,48224,36529,61402,16302,52232,16234,53337,10664,4516.6,1910.6,8512.6,3036.1,5538.9,45982,9624.2,5703,66097,25066,15703,0.51876,1
724790,732000,476290,525400,484710,443410,54819,65216,200810,148940,251040,400970,370250,257350,598990,660780,599370,178380,159510,179410,181670,182340,206460,22264,19809,74743,46258,78107,153900,127790,81608,221390,213330,208300,304570,294330,464150,366190,479610,695090,90215,81834,319220,165820,337720,526850,414230,348390,616910,544110,540700,69446,32259,67559,33049,69255,34120,8727.6,6971.9,21377,9158,16081,59197,23082,16499,90856,48234,36541,61376,16294,52241,16227,53346,10665,4516.9,1910.9,8511.2,3035.6,5539.7,45971,9623.3,5703.7,66098,25065,15705,0.52487,1
724550,731750,475890,524990,484290,443360,54827,65183,200700,148860,250890,400790,370070,257200,598670,660450,599200,178480,159680,179620,181880,182560,206780,22294,19837,74849,46313,78203,154100,127950,81708,221630,213570,208540,304940,294620,464520,366530,480000,695770,90382,81930,319750,166080,338080,527390,414660,348760,617440,544550,541150,69472,32262,67593,33051,69288,34135,8731.7,6973.5,21391,9163.9,16088,59205,23091,16507,90849,48237,36552,61348,16287,52248,16219,53353,10668,4517.3,1911.2,8511.7,3036,5540.7,45971,9623.8,5704.7,66097,25063,15706,0.53391,1
724250,731410,475520,524690,483900,443410,54843,65184,200630,148810,250820,400630,369920,257130,598300,660140,599010,178670,159920,179910,182170,182860,207150,22337,19869,74976,46376,78325,154350,128150,81832,221940,213890,208860,305410,295020,464880,367020,480360,696420,90419,81968,319910,166170,338250,527710,414940,348940,617860,544990,541590,69488,32256,67617,33045,69313,34139,8729.8,6972.1,21385,9160.6,16084,59198,23085,16503,90827,48228,36551,61330,16280,52261,16212,53366,10672,4517.4,1911.4,8509.9,3035.7,5541.8,45959,9623.1,5705.9,66100,25062,15706,0.54314,1
723540,730910,475380,524320,483740,443550,54874,65175,200650,148810,250790,400670,369910,257110,598200,660050,598970,178960,160250,180300,182560,183270,207650,22390,19915,75139,46463,78491,154670,128420,82002,222370,214330,209310,305990,295580,465390,367690,480860,697280,90437,82031,320000,166230,338430,528090,415250,349140,618440,545570,542210,69499,32252,67641,33038,69338,34140,8726.6,6971.4,21380,9158.1,16081,59190,23079,16500,90822,48222,36547,61323,16272,52270,16204,53376,10671,4517.2,1911.8,8508.8,3035.4,5541.9,45947,9623.3,5705.8,66110,25063,15705,0.55061,1
723260,730610,475380,524190,483740,443580,54913,65173,200700,148820,250790,400710,369900,257100,598140,659960,598900,179300,160630,180700,182950,183680,208100,22444,19951,75300,46559,78653,154990,128700,82171,222850,214810,209780,305840,295410,465090,367460,480550,696720,90372,81973,319730,166090,338140,527690,414910,348840,618000,545170,541790,69480,32235,67627,33018,69325,34120,8721.8,6967.4,21368,9152.5,16071,59172,23066,16491,90801,48205,36530,61308,16264,52274,16196,53381,10668,4516.1,1911.4,8507.1,3034.7,5540.2,45938,9622,5703.9,66119,25061,15699,0.55717,1
665870,398970,1213400,397600,1331400,505530,55168,68275,224620,164140,299690,433640,406440,308930,677620,767530,656260,128670,109830,101710,108760,101480,108480,11173,11464,37478,25362,44386,86927,69568,46045,124220,117350,115360,99233,72891,137810,89947,141680,162200,23562,24257,82045,37780,82218,159540,97553,84433,206620,157060,138450,96017,34938,79493,32710,81557,26837,8459.6,4771.1,22172,7844.5,12148,68808,21116,12638,116700,57648,34969,156110,31154,80516,22602,80230,13638,6557.4,2647,13896,4879.3,7598,63668,15015,7877.8,113800,45874,21975,0.56169,1
666160,398940,1214100,397560,1332300,505510,55176,68231,224660,164140,299610,433620,406420,308860,677620,767630,656250,128550,109710,101610,108620,101370,108290,11163,11445,37434,25328,44320,86824,69471,45976,124090,117200,115200,99191,72847,137830,89907,141710,162220,23568,24260,82083,37793,82246,159600,97577,84461,206670,157080,138460,96052,34955,79510,32723,81574,26847,8462,4772.7,22181,7847.9,12152,68831,21125,12642,116730,57669,34982,156190,31177,80530,22616,80244,13644,6559.1,2647.9,13901,4881,7601.1,63678,15019,7881,113830,45889,21985,0.56429,1
666530,398900,1212900,397710,1330700,505610,55200,68229,224780,164220,299660,433820,406580,308930,677950,768020,656450,128430,109670,101520,108530,101290,108140,11157,11430,37400,25301,44265,86736,69391,45918,123950,117050,115060,99187,72834,137920,89911,141800,162350,23588,24280,82166,37829,82330,159710,97662,84545,206790,157150,138540,96064,34931,79494,32717,81555,26844,8461.9,4774.2,22180,7849.7,12155,68813,21130,12645,116730,57664,34980,156250,31158,80525,22615,80238,13644,6558.9,2648.3,13900,4882.3,7603.7,63665,15023,7883.7,113830,45892,21988,0.56494,1
667300,398930,1212200,397870,1329900,505560,55233,68213,224750,164180,299560,433620,406380,308830,677660,767710,656080,128380,109630,101490,108470,101250,108030,11154,11417,37378,25282,44221,86688,69338,45872,123870,116950,114950,99227,72848,138010,89959,141900,162580,23602,24314,82240,37867,82457,159830,97777,84675,206940,157300,138690,96067,34912,79496,32715,81557,26837,8461.1,4773.2,22174,7848.1,12153,68796,21133,12644,116750,57662,34976,156280,31144,80519,22614,80231,13644,6558.8,2648.5,13899,4882.9,7606,63651,15028,7886.1,113840,45901,21994,0.56335,1
668040,398810,1212100,397910,1329700,505370,55266,68221,224730,164150,299490,433380,406200,308770,677340,767410,655710,128390,109610,101510,108430,101270,107980,11154,11410,37370,25271,44197,86679,69319,45844,123850,116920,114910,99257,72868,138160,90039,142060,162910,23631,24365,82368,37929,82644,160010,97947,84866,207180,157530,138910,96079,34906,79508,32723,81570,26840,8461,4772.8,22172,7847.6,12153,68780,21138,12644,116780,57672,34979,156300,31141,80515,22617,80227,13645,6558.6,2648.7,13900,4884.1,7607.4,63650,15030,7887.6,113850,45909,21998,0.5601,1
668570,398660,1212900,397760,1330700,505250,55326,68215,224740,164090,299390,433230,406030,308660,677220,767350,655460,128420,109600,101530,108400,101300,107930,11152,11405,37372,25266,44181,86696,69316,45827,123860,116900,114880,99252,72847,138260,90060,142170,163140,23647,24388,82468,37982,82782,160150,98083,85007,207390,157720,139090,96103,34902,79507,32726,81571,26836,8460.5,4770.7,22169,7845.6,12153,68772,21139,12644,116810,57680,34978,156330,31136,80513,22615,80226,13646,6558.1,2648.8,13902,4885.1,7608.4,63660,15033,7888.6,113860,45919,22002,0.56035,1
669270,398690,1214000,397710,1331800,505140,55363,68231,224730,164040,299360,433080,405890,308630,677050,767250,655260,128450,109610,101560,108400,101330,107940,11154,11406,37390,25272,44190,86749,69341,45835,123890,116920,114900,99269,72860,138400,90127,142320,163480,23678,24429,82617,38059,82975,160370,98277,85204,207650,157960,139340,96092,34895,79503,32726,81569,26836,8461.1,4770.3,22172,7845.5,12154,68773,21141,12646,116830,57683,34977,156330,31132,80507,22612,80222,13647,6557.4,2648.9,13905,4886.3,7609.9,63670,15037,7890.2,113880,45933,22007,0.5622,1
522090,428140,551770,362710,590770,374020,50151,50135,144750,105560,197230,323320,274570,203860,459570,439720,472100,175360,185510,150590,170280,154040,186550,31047,34397,106280,65520,88197,154720,122170,90603,192410,181830,172940,234550,187650,314040,226210,322900,399260,47026,76973,168520,103600,218100,350180,253260,223610,435800,362090,345640,88448,28621,91644,29170,95289,31933,7992.8,5808,24682,9436,15583,75462,25615,16370,147420,73343,41204,107710,18859,73101,19693,73994,12690,5471.3,2283.3,15727,4813.7,6449.9,66667,14184,6782.2,103060,42859,20439,0.55959,1
521510,428050,550990,362710,589880,374070,50175,50159,144770,105560,197250,323330,274560,203870,459480,439720,471920,175440,185570,150640,170330,154080,186620,31068,34421,106350,65564,88256,154750,122240,90664,192490,181910,173030,234740,187800,314220,226380,323080,399590,47061,77046,168630,103690,218310,350330,253460,223810,435980,362320,345920,88398,28625,91617,29167,95262,31925,7992.2,5808.9,24678,9435.8,15586,75435,25619,16373,147410,73335,41207,107670,18849,73079,19685,73973,12682,5469.8,2282.4,15726,4813,6448.2,66649,14182,6780.4,103060,42848,20431,0.55397,1
520600,427720,549980,362510,588700,373920,50218,50166,144770,105510,197060,323210,274350,203680,459200,439450,471390,175580,185730,150740,170480,154170,186810,31114,34471,106500,65655,88375,154890,122400,90785,192680,182100,173220,235080,188080,314610,226710,323470,400220,47135,77183,168870,103860,218660,350650,253840,224170,436260,362710,346380,88373,28626,91587,29165,95231,31917,7993.3,5811.6,24671,9436.4,15588,75372,25619,16375,147340,73290,41192,107660,18837,73062,19673,73954,12675,5469.9,2282.4,15719,4811.3,6446.5,66602,14178,6778.2,103020,42829,20422,0.54597,1
519970,427550,549270,362460,587870,373980,50271,50201,144870,105540,197000,323270,274280,203630,459140,439420,471120,175730,185880,150820,170590,154240,186900,31164,34529,106660,65762,88487,154980,122530,90899,192790,182230,173340,234900,188030,314200,226540,323040,399550,47086,77034,168610,103670,218250,350100,253400,223760,435480,362120,345830,88350,28608,91553,29143,95196,31884,7986.6,5806.6,24649,9429.8,15576,75299,25605,16362,147270,73230,41157,107660,18828,73055,19659,73946,12670,5469.7,2282.4,15710,4809.8,6445.1,66554,14178,6776.7,103000,42815,20413,0.53781,1
519410,427180,548710,362380,587200,374060,50329,50193,144960,105560,196950,323290,274230,203580,459080,439390,470910,175800,185890,150850,170590,154260,186880,31181,34548,106680,65781,88491,154980,122580,90910,192820,182280,173370,234760,188010,313930,226430,322750,399110,47057,76935,168440,103540,217980,349720,253110,223480,434960,361720,345460,88331,28594,91531,29129,95176,31860,7981.8,5803.7,24633,9426.2,15568,75252,25598,16354,147220,73185,41131,107660,18821,73057,19647,73946,12668,5470.6,2282.6,15705,4809.1,6443.9,66520,14177,6775.2,102970,42805,20409,0.52902,1
519070,426940,548440,362380,586870,374230,50390,50201,145100,105630,196980,323450,274310,203620,459220,439490,470890,175830,185970,150850,170620,154250,186870,31208,34569,106760,65828,88509,155010,122640,90933,192820,182290,173360,234570,187890,313620,226260,322430,398660,47010,76825,168240,103400,217690,349350,252810,223180,434480,361360,345100,88341,28586,91531,29119,95177,31845,7977,5800.8,24620,9423.7,15564,75217,25595,16349,147210,73167,41118,107650,18817,73054,19634,73942,12665,5470.2,2282.1,15700,4808.6,6443,66491,14177,6774.3,102950,42801,20406,0.51897,1
518890,426780,548220,362260,586620,374170,50396,50204,145140,105650,196960,323490,274330,203600,459250,439540,470850,175800,185930,150820,170600,154220,186820,31211,34575,106750,65824,88490,154970,122620,90914,192800,182270,173330,234510,187890,313520,226240,322320,398520,46992,76773,168150,103330,217570,349210,252700,223060,434290,361250,344990,88340,28585,91525,29116,95172,31842,7974.5,5800.1,24613,9423.2,15564,75200,25596,16348,147210,73160,41115,107610,18812,73042,19625,73930,12662,5468.8,2281.4,15696,4808.1,6442.1,66475,14178,6773.6,102930,42796,20403,0.50613,1
1541800,1038000,3512500,608690,4034800,750780,76410,93764,252090,172020,299050,451790,407940,307190,808160,1347700,890420,236940,265260,183460,254810,189700,275280,30949,28699,103890,60164,96952,165970,127690,101300,223000,198510,207250,276780,258080,247140,233770,252190,298330,37218,54156,112360,68669,133210,226410,151550,136620,329590,255800,245620,119300,47814,118870,51052,123000,66763,8820.9,6579.5,28522,11284,19587,92940,32409,20448,185600,92998,61850,164300,36811,92309,32177,92592,25477,5635.9,2787.1,17848,7262.6,10717,78052,21017,11362,119810,53740,27453,0.49635,1
1542400,1038500,3515000,608920,4037700,751030,76429,93763,252130,172030,299060,451610,407860,307190,807990,1348200,890380,237050,265430,183580,254970,189830,275470,30964,28708,103930,60183,96991,166060,127760,101340,223130,198610,207370,276960,258280,247300,233930,252350,298550,37239,54199,112430,68714,133300,226550,151660,136720,329750,255920,245780,119330,47831,118890,51073,123020,66799,8820.3,6580.9,28514,11284,19591,92920,32408,20452,185610,93002,61864,164360,36832,92339,32196,92620,25492,5637.6,2787.8,17851,7263.9,10722,78067,21023,11368,119820,53753,27464,0.48976,1
1544300,1039700,3520700,609280,4044400,751640,76434,93803,252240,172120,299160,451560,407910,307290,808160,1349600,890710,237230,265690,183760,255190,190010,275680,30980,28710,103980,60207,97020,166150,127810,101370,223270,198710,207480,276240,257520,246940,233310,251990,297850,37170,54057,112250,68582,133010,226290,151390,136420,329390,255510,245340,119370,47846,118890,51089,123030,66834,8815.8,6577.8,28503,11282,19583,92916,32396,20443,185610,92984,61859,164500,36865,92381,32226,92658,25519,5638.6,2788.5,17854,7266.3,10730,78098,21035,11376,119850,53774,27480,0.4872,1
1547400,1041400,3529700,609950,4054800,752580,76468,93856,252450,172260,299330,451730,408130,307460,808820,1351900,891580,237330,265650,183850,255100,190110,275620,30976,28683,103960,60175,96958,166180,127780,101310,223300,198680,207450,275660,256920,246690,232820,251750,297340,37116,53942,112110,68486,132800,226140,151200,136210,329160,255220,245030,119460,47886,118930,51136,123070,66919,8815.6,6577.6,28503,11285,19587,92944,32400,20447,185670,93004,61889,164740,36921,92469,32277,92742,25563,5642.2,2790.7,17861,7272.3,10746,78157,21058,11393,119910,53809,27508,0.48416,1
1551600,1043800,3541700,610720,4068800,753500,76490,93891,252520,172310,299390,451820,408270,307530,809740,1355000,892720,237150,265350,183690,254710,189960,275170,30924,28636,103800,60082,96794,166010,127610,101140,223150,198450,207210,275210,256470,246550,232470,251630,297020,37079,53868,112040,68437,132690,226140,151110,136100,329080,255050,244870,119610,47944,119010,51207,123140,67045,8819.9,6580.4,28510,11292,19599,93002,32415,20459,185760,93052,61946,165070,37003,92607,32352,92874,25625,5648.7,2794.3,17871,7280.6,10769,78238,21089,11418,120010,53863,27550,0.47857,1
1556700,1046900,3556600,611880,4086200,754700,76542,93925,252630,172380,299420,451940,408400,307560,810860,1358700,894080,237120,265230,183640,254480,189920,274900,30893,28612,103690,60024,96689,165950,127500,101030,223110,198300,207060,274860,256150,246430,232240,251520,296750,37027,53784,111900,68344,132510,226040,150930,135910,328960,254820,244670,119760,48005,119070,51289,123210,67196,8820.3,6582.6,28502,11294,19612,93045,32426,20471,185860,93094,62009,165420,37094,92723,32440,92983,25701,5654.2,2797.7,17876,7288.1,10795,78311,21118,11445,120120,53921,27598,0.47212,1
1560000,1048000,3567900,612360,4099100,754980,76538,93985,252720,172410,299460,452080,408480,307600,811490,1361900,894970,237080,265150,183600,254370,189880,274750,30875,28606,103640,59999,96643,165900,127460,100980,223090,198270,207030,274690,255990,246340,232140,251430,296630,37003,53743,111830,68292,132410,225910,150820,135810,328820,254650,244500,119810,48041,119100,51334,123230,67265,8821.2,6586.2,28496,11294,19620,93035,32429,20479,185940,93131,62011,165490,37146,92747,32479,93008,25747,5656.1,2798.9,17873,7289.4,10808,78315,21126,11459,120170,53959,27621,0.46383,1
821520,820800,644760,439410,691900,483440,57165,82784,238500,196440,327700,480950,459400,339560,741720,832850,739310,135180,96883,82782,88618,82716,97751,10014,11080,30493,19982,34060,65935,52224,35330,96353,95503,95233,174260,179950,278070,268880,285800,513290,45814,44680,162950,87218,214990,334330,267040,223520,366160,363070,381630,48821,28399,37062,32112,36399,51683,6258,6118.8,18134,8080.8,16666,53647,18723,17211,37753,31195,32638,54090,17891,24564,24113,22901,29384,1985.3,1821.8,8187.6,3185.1,7628.9,45761,8296.7,8193.3,22527,12446,17107,0.45122,1
821780,821280,645000,439510,692180,483570,57191,82745,238580,196490,327820,481040,459500,339680,741840,833070,739440,135160,96892,82797,88635,82732,97764,10019,11074,30502,19981,34056,65940,52221,35326,96357,95500,95231,174340,180080,278270,269090,286010,513750,45849,44716,163080,87292,215190,334570,267270,223720,366460,363380,381970,48801,28387,37054,32111,36392,51706,6259,6120.6,18138,8084.2,16672,53652,18729,17216,37754,31204,32652,54065,17876,24552,24107,22890,29394,1985.1,1821.9,8188.7,3185.3,7628.8,45761,8297.9,8193.5,22523,12448,17112,0.43599,1
821670,821380,645210,439490,692430,483500,57232,82717,238710,196590,328020,481270,459730,339880,742200,833490,739720,135150,96925,82816,88673,82751,97775,10025,11067,30517,19979,34053,65946,52217,35323,96359,95489,95219,174500,180330,278690,269520,286450,514620,45914,44780,163320,87429,215550,335040,267740,224090,367070,364000,382620,48771,28366,37041,32101,36382,51716,6262,6122.1,18147,8089,16675,53655,18736,17220,37757,31214,32661,54040,17858,24540,24093,22879,29390,1984.9,1821.5,8188.7,3184.9,7626.1,45749,8296.6,8190.5,22521,12451,17117,0.42,1
821810,821490,645800,439550,693100,483600,57283,82732,238910,196780,328340,481710,460170,340210,742880,834240,740300,135190,96930,82846,88706,82779,97821,10032,11062,30535,19981,34058,65953,52219,35329,96371,95497,95231,174760,180710,279330,270150,287110,515920,46016,44875,163700,87642,216100,335780,268430,224670,367970,364940,383590,48755,28354,37041,32097,36383,51740,6266.9,6124.4,18160,8095,16682,53670,18748,17227,37768,31230,32675,54030,17848,24537,24083,22876,29386,1985.2,1821.3,8190.8,3185.1,7624.5,45749,8296.9,8188.6,22525,12457,17124,0.40208,1
821800,821150,645320,439740,692600,483720,57291,82723,238890,196790,328450,481780,460210,340330,743030,834370,740440,135180,96958,82841,88763,82771,97870,10039,11058,30551,19982,34065,65942,52218,35337,96354,95497,95237,175120,181220,280170,271010,287980,517630,46145,45000,164190,87918,216830,336740,269360,225420,369200,366190,384900,48737,28347,37033,32097,36377,51764,6268.9,6127.7,18168,8100.8,16692,53680,18761,17239,37777,31247,32693,54019,17842,24538,24074,22876,29378,1985.3,1821.2,8190.2,3185,7623.3,45727,8296,8187.1,22525,12462,17127,0.38649,1
821260,820760,644590,439770,691790,483650,57283,82716,238840,196780,328580,481800,460190,340460,743100,834350,740520,135170,97006,82840,88835,82769,97930,10050,11054,30579,19991,34076,65961,52232,35349,96366,95521,95270,175590,181860,281230,272090,289080,519780,46302,45153,164770,88256,217730,337910,270500,226360,370710,367750,386520,48728,28349,37036,32104,36380,51795,6272,6132.4,18174,8106.9,16707,53679,18776,17254,37789,31269,32719,54005,17843,24538,24072,22875,29377,1985.1,1821.3,8187.6,3184.7,7623.4,45699,8294.8,8187,22520,12461,17128,0.3723,1
820860,820540,644230,439700,691380,483590,57291,82717,238900,196850,328780,482020,460360,340660,743480,834690,740860,135130,96968,82819,88813,82747,97906,10047,11050,30574,19993,34075,65947,52229,35348,96356,95516,95264,175480,181740,281030,271870,288870,519340,46266,45117,164650,88189,217550,337670,270290,226170,370430,367460,386220,48715,28345,37031,32097,36377,51787,6270.4,6131.2,18170,8105.8,16705,53672,18775,17253,37783,31263,32714,54007,17846,24540,24070,22876,29370,1985.1,1821.1,8186.2,3184.5,7623.1,45684,8294.1,8186.4,22514,12459,17126,0.35895,1
532200,398100,940420,332040,1074100,424620,40469,69326,161170,132750,217220,335610,294970,222630,535130,536660,589250,85582,69742,69494,69948,70716,84176,7818.3,8838.1,30302,22249,34928,71251,51698,36784,90730,87178,86982,70793,50369,63256,52290,64784,82726,9834.5,7974.9,35835,16137,30276,98083,39639,31640,88132,72549,66961,63950,28855,35791,29182,34729,35363,4590.1,3988.6,15581,6315.5,11990,60315,15616,12531,39859,31088,29922,83377,27674,33670,25473,31375,25354,2918.9,1866.5,11058,3974.7,8078.5,60284,10699,8622.4,33889,18731,20079,0.34873,0
532360,398190,940780,332080,1074500,424660,40442,69338,161110,132720,217230,335520,294860,222640,535090,536500,589230,85576,69743,69506,69949,70730,84186,7817.7,8835.6,30304,22256,34933,71278,51706,36789,90761,87201,87009,70803,50368,63247,52290,64774,82698,9822.6,7963.7,35793,16119,30245,98058,39616,31611,88107,72539,66949,63968,28857,35798,29186,34736,35366,4591.1,3989.2,15582,6315.8,11992,60317,15615,12532,39870,31093,29924,83406,27678,33680,25474,31384,25356,2919.8,1867.1,11061,3975.5,8080.3,60295,10700,8624.4,33896,18732,20079,0.34124,0
532820,398500,941700,332280,1075600,424870,40423,69384,161070,132710,217280,335490,294770,222690,535060,536420,589350,85577,69783,69533,69984,70761,84226,7816.9,8838,30319,22267,34952,71335,51731,36811,90817,87256,87072,70829,50370,63258,52291,64787,82665,9813.1,7954.5,35765,16107,30218,98076,39606,31584,88088,72531,66937,64005,28864,35809,29190,34747,35362,4592.6,3989.4,15584,6316.8,11993,60325,15617,12534,39894,31106,29928,83467,27692,33697,25477,31401,25354,2921.7,1867.6,11065,3976.5,8081,60311,10702,8625.1,33911,18736,20081,0.33601,0
532350,398610,943340,332090,1077500,424830,40424,69417,161100,132750,217300,335570,294730,222690,535200,536430,589580,85558,69763,69559,69959,70792,84253,7817.6,8840.9,30336,22280,34968,71398,51753,36831,90858,87295,87113,70862,50363,63265,52291,64796,82646,9808.1,7948.6,35750,16100,30198,98124,39602,31565,88074,72524,66912,64053,28872,35827,29193,34764,35350,4594.8,3989.9,15589,6318.1,11993,60347,15619,12533,39918,31116,29929,83557,27707,33723,25477,31425,25353,2924.1,1868.4,11070,3977.8,8082.6,60331,10706,8626.8,33932,18741,20082,0.33218,0
532030,398610,945760,331980,1080400,424940,40438,69469,161180,132780,217360,335650,294710,222740,535370,536480,589880,85562,69781,69589,69968,70826,84305,7817.5,8845.5,30350,22289,34984,71471,51779,36851,90914,87347,87168,70884,50346,63275,52276,64808,82614,9805,7944.1,35746,16094,30178,98197,39600,31544,88076,72533,66900,64119,28882,35847,29196,34785,35335,4597,3990.2,15592,6318.5,11993,60379,15620,12533,39949,31132,29931,83659,27729,33759,25482,31459,25346,2927,1869,11076,3979.5,8084.1,60373,10712,8628.3,33963,18750,20082,0.3275,0
