DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
1308100,1284200,1160500,1267700,940890,1225800,922.97,332750,389270,443160,365000,625850,446110,758720,628760,447360,760410,1179800,1028800,1006400,1029000,746320,1021700,489.1,302110,389720,396140,331170,612250,400500,748390,613700,403860,745500,419660,297610,386780,297080,329340,298340,339.09,134320,207420,127360,147710,243410,129280,264560,244400,129770,264890,32526,33044,42210,32954,28736,32829,240.69,10837,12119,12491,11687,21425,12723,23962,21877,12842,24003,5351.7,7706.8,17318,8022.4,3727.4,7307.6,195.06,1417.6,1969.1,2247.9,1507.3,5246.9,2316.1,3582.6,5462.6,2320.3,3607.7,0.70864,2
2966400,2508500,1913400,2485900,1000600,2405700,1637.1,467440,678670,703640,502230,744060,707200,984690,752810,709820,984570,2084100,1029900,1615900,1009400,869950,962500,423.96,199560,295420,475830,220100,760110,484660,941670,775920,491270,947780,453410,342000,377890,342300,317240,342260,294.28,102560,157720,138750,111930,268180,140400,303100,272330,144060,303600,96818,42301,65997,41969,37658,40929,229.19,10937,11813,14937,11983,37109,15375,32967,38693,15582,32971,96203,16998,63063,16309,11917,15014,164.29,1872.4,2767.4,5057.4,1985.9,20935,5130.8,14095,22361,5228.8,14345,0.69658,1
2968000,2510100,1914300,2487400,1000800,2407200,1637.7,466900,678050,702900,501600,743630,706460,983810,752420,709090,983710,2084900,1030200,1616300,1009500,869450,962630,423.96,199430,295340,475870,219960,760030,484700,941620,775840,491310,947740,453520,342080,377940,342380,317160,342350,294.2,102600,157710,138760,111960,268170,140410,303170,272320,144070,303670,96871,42311,66026,41978,37659,40938,229.2,10937,11812,14937,11983,37118,15375,32968,38703,15581,32972,96293,17010,63121,16320,11925,15023,164.32,1872.3,2768.3,5059.7,1985.8,20950,5133.3,14104,22377,5231.3,14355,0.68541,1
2972000,2513500,1916600,2490800,1001400,2410400,1638.8,466460,677790,702520,501070,743530,706090,983360,752360,708730,983290,2087600,1031100,1618000,1010500,869580,963460,424.11,199330,295330,476190,219840,760460,485030,942200,776280,491650,948340,453960,342380,378260,342690,317310,342660,294.18,102680,157790,138880,112050,268380,140530,303470,272530,144200,303970,97000,42345,66101,42011,37680,40969,229.19,10937,11813,14943,11982,37149,15381,32987,38737,15588,32992,96476,17033,63239,16342,11942,15042,164.35,1872.8,2770.4,5064.7,1986.5,20981,5138.7,14124,22410,5236.8,14374,0.67722,1
2966200,2508800,1913500,2486100,1000100,2406000,1640.4,465590,676450,701150,500070,742720,704730,982190,751570,707390,982140,2086800,1030100,1617500,1009500,868830,962530,424.23,199060,294900,475660,219550,759610,484490,941200,775410,491100,947350,453800,342200,378040,342490,316880,342450,294.08,102470,157560,138570,111820,267860,140210,303040,272020,143870,303540,97165,42341,66151,42006,37669,40961,229.19,10929,11810,14942,11974,37166,15381,32990,38756,15587,32994,96741,17067,63365,16373,11966,15071,164.36,1873.9,2773.1,5071,1987.6,21018,5145.3,14154,22451,5243.5,14404,0.67069,1
2962200,2504900,1911500,2482400,999390,2402500,1641,464940,675630,700270,499320,742240,703860,981490,751090,706530,981460,2086900,1029800,1617600,1009300,868610,962390,424.41,198940,294700,475520,219430,759310,484340,940970,775120,490940,947130,453800,342170,377970,342460,316640,342410,294,102340,157440,138350,111680,267510,139990,302820,271670,143640,303320,97073,42311,66152,41977,37647,40935,229.2,10924,11807,14932,11968,37136,15371,32970,38724,15577,32975,96623,17036,63329,16345,11944,15045,164.38,1872.4,2770.8,5064.1,1986.1,20987,5138.4,14130,22418,5236.3,14379,0.66413,1
2958800,2502500,1909800,2480100,998860,2400200,1642.6,464600,675270,699600,498900,741850,703190,980750,750680,705880,980730,2084600,1029200,1616200,1008700,868360,961860,424.48,198730,294410,474960,219200,758740,483770,939990,774540,490370,946140,453860,342320,377940,342600,316510,342540,293.89,102240,157400,138200,111570,267290,139840,302780,271460,143490,303290,97003,42282,66130,41949,37619,40908,229.17,10918,11804,14923,11961,37113,15362,32953,38701,15567,32957,96550,17016,63301,16326,11929,15028,164.41,1871.4,2769.6,5060.1,1985,20969,5134.3,14115,22399,5232.1,14364,0.65776,1
2957100,2500700,1908900,2478300,998410,2398500,1644.3,464500,674830,699270,498730,741470,702850,980380,750300,705560,980370,2083100,1028400,1615000,1007900,867720,961070,424.48,198570,294160,474530,219010,758140,483340,939140,773930,489930,945290,453550,342070,377690,342350,316280,342290,293.87,102150,157280,138100,111470,267140,139740,302560,271310,143390,303070,96945,42265,66099,41933,37602,40893,229.16,10915,11801,14921,11959,37105,15359,32949,38693,15565,32953,96480,17006,63256,16316,11921,15019,164.41,1871,2769.2,5058.8,1984.5,20964,5132.9,14111,22394,5230.9,14360,0.65258,1
1277500,743160,1036800,746330,795070,736540,976.32,257250,346370,387340,265880,484620,390700,726040,494770,398980,731690,983860,378550,831240,379140,486120,378030,501.75,108550,122570,165070,118430,253490,168540,369470,257370,171120,369720,469150,263750,414880,261190,336980,254000,295.32,141670,262490,77351,156560,219030,78334,152070,216420,77822,152880,52590,28279,74141,28529,34965,28671,238.66,11381,11331,13076,12354,21014,13242,27626,21261,13535,27808,33208,7692.7,65872,7671.5,9125.8,7594.1,164.18,1680.8,1656.1,2795.2,1821.6,4496.4,2941,8793.1,4779.5,2951.9,8860.7,0.65085,1
1276500,742870,1035900,746040,794240,736280,976.01,257290,345750,387180,265890,484550,390550,725880,494680,398830,731520,983720,378720,831210,379320,486120,378210,501.66,108570,122560,165130,118450,253530,168610,369670,257420,171190,369920,469210,263800,414980,261240,336970,254040,295.32,141760,262520,77318,156660,218990,78301,152040,216370,77787,152840,52546,28272,74135,28523,34954,28665,238.66,11380,11331,13074,12354,21003,13240,27623,21249,13534,27804,33167,7694.3,65885,7673.2,9128.6,7595.7,164.17,1681.1,1656.1,2795.8,1821.9,4491.5,2941.8,8798.1,4773.8,2952.7,8865.7,0.65144,1
1275900,742760,1035200,745950,793530,736190,976.11,257280,345240,386930,265830,484500,390300,725660,494620,398600,731300,984250,379000,831730,379600,486360,378480,501.75,108580,122530,165230,118460,253630,168710,369950,257530,171290,370210,467760,263290,413860,260740,336010,253570,295.36,141320,261580,77188,156170,218400,78171,151840,215800,77662,152640,52501,28259,74129,28509,34940,28651,238.66,11365,11322,13070,12338,20991,13236,27616,21237,13529,27797,33131,7697.7,65905,7676.9,9136.9,7599.7,164.17,1681.3,1656.2,2797.8,1822,4489.2,2943.9,8809,4771,2955,8876.7,0.65148,1
1276200,742740,1035200,745930,793070,736160,976.3,257160,344930,386690,265710,484350,390060,725160,494450,398360,730780,985560,379490,832880,380090,486850,378960,501.76,108640,122530,165390,118530,253810,168880,370440,257730,171470,370700,466580,262800,412960,260270,335240,253130,295.29,140930,260830,77096,155740,217950,78082,151680,215360,77575,152470,52468,28247,74125,28497,34937,28639,238.65,11352,11316,13070,12324,20985,13236,27617,21230,13529,27799,33116,7703.6,65924,7682.9,9149.4,7606.4,164.19,1682,1656.7,2801.1,1822.7,4489.1,2947.3,8825.5,4770.4,2958.5,8893.3,0.65209,1
1276900,743080,1035600,746260,792890,736480,976.59,257100,344730,386570,265650,484280,389940,724850,494360,398250,730460,987650,380210,834690,380810,487680,379650,501.8,108690,122510,165540,118570,254030,169040,371000,257980,171630,371260,465770,262500,412350,259970,334720,252860,295.3,140650,260290,77047,155420,217650,78035,151610,215080,77532,152400,52469,28245,74147,28496,34954,28637,238.65,11344,11314,13076,12316,20989,13241,27633,21234,13535,27815,33122,7710.9,65961,7690.3,9166.6,7615,164.18,1683.1,1657.3,2806,1823.8,4491.7,2952.5,8848,4772.6,2963.7,8915.9,0.65617,1
1278200,743750,1036200,746930,792720,737130,976.93,257110,344610,386510,265660,484150,389880,724560,494210,398190,730150,990610,381110,837190,381700,488850,380520,501.87,108760,122530,165740,118650,254370,169250,371700,258340,171850,371980,465330,262380,412050,259860,334430,252760,295.35,140480,259960,77037,155230,217490,78027,151610,214930,77526,152390,52497,28253,74196,28504,34985,28646,238.68,11343,11316,13087,12314,21001,13252,27664,21247,13546,27846,33154,7720,66020,7699.1,9186.7,7625.3,164.17,1684.5,1658.2,2812.2,1825.2,4496.4,2959.1,8875.9,4777.2,2970.4,8944,0.66359,1
1279300,744420,1036800,747570,792770,737750,977.07,257090,344500,386430,265640,484050,389810,724570,494100,398110,730150,993810,381890,839840,382470,490060,381270,501.8,108780,122540,165920,118670,254740,169440,372320,258740,172050,372600,465180,262410,411950,259890,334320,252790,295.4,140390,259810,77027,155130,217400,78018,151590,214850,77517,152380,52545,28263,74234,28514,35009,28655,238.65,11345,11320,13091,12317,21008,13256,27673,21253,13550,27856,33207,7726.5,66076,7705,9206.1,7630.9,164.18,1685.3,1659,2813,1826,4497.1,2960.1,8882.3,4777.8,2971.4,8950.9,0.67303,1
1015500,811670,859750,809990,761930,800720,1345.5,270640,884150,564320,302660,976140,571930,863490,968250,574070,865520,1067700,544700,963670,544500,754980,537330,558.19,145040,249930,214360,157770,403700,217210,402920,405340,220190,402510,552650,497940,500040,499810,432470,503810,358.55,227320,271000,146200,251040,251940,148480,412210,254300,150260,410420,39368,32721,58533,32490,34009,32482,247.49,11925,14765,12076,13029,19165,12138,26510,19438,12153,26308,14555,6921.9,43261,6705.8,5714.3,6428.5,168.6,1505.8,1798,2237.8,1650.8,2784.8,2212.6,7889.3,2881.4,2258.3,7820,0.68672,1
1015700,812040,860030,810370,762120,801090,1346.4,270760,884850,564570,302800,976710,572180,863770,968800,574320,865790,1068000,545080,964010,544870,755460,537710,558.34,145140,250040,214490,157880,403900,217340,403160,405550,220320,402750,552930,497960,500270,499820,432660,503820,358.52,227290,270880,146200,251010,252020,148480,412060,254380,150260,410270,39374,32724,58529,32493,34015,32485,247.52,11926,14767,12078,13030,19165,12141,26506,19440,12156,26304,14556,6924.1,43242,6707.5,5716.3,6430.1,168.61,1505.9,1798.4,2238.1,1651,2785.5,2212.9,7887,2882,2258.7,7817.8,0.70403,2
1015500,811750,859920,810050,761430,800720,1347.7,270690,882640,563720,302720,974290,571320,862670,966460,573460,864680,1067900,544600,963800,544380,754910,537220,558.64,145010,249820,214270,157750,403520,217110,402810,405160,220090,402400,552080,497190,499540,499060,432160,503060,358.5,227000,270370,146110,250690,251820,148380,411670,254180,150160,409870,39351,32711,58485,32482,34000,32472,247.56,11917,14756,12074,13020,19153,12136,26494,19428,12151,26291,14548,6918.6,43192,6702.9,5719.6,6426.3,168.61,1505.5,1798,2238,1650.7,2785.6,2212.8,7881.6,2882.2,2258.7,7812.5,0.72167,2
1015400,811430,859920,809700,760730,800330,1349.4,270760,881050,563060,302800,972110,570650,861680,964340,572770,863680,1068400,544240,964260,544010,754850,536850,558.68,144880,249570,214060,157600,403240,216900,402520,404900,219870,402120,551530,496760,499090,498640,431920,502640,358.49,226710,269920,145980,250360,251680,148260,411400,254030,150040,409600,39346,32710,58474,32482,34002,32472,247.6,11910,14753,12072,13012,19148,12134,26485,19422,12149,26282,14547,6914.5,43172,6699.4,5725.1,6423.4,168.61,1505,1797.8,2238.2,1650.2,2786.1,2212.8,7877.9,2883,2258.9,7808.9,0.73866,2
1015600,811250,859990,809500,760170,800100,1351,270920,880150,562720,302970,970610,570290,861110,962880,572400,863090,1069900,544240,965460,543990,755220,536820,558.65,144810,249490,213960,157520,403190,216800,402440,404860,219780,402050,551380,496680,498980,498580,431860,502590,358.49,226590,269650,145930,250220,251640,148210,411370,253990,149990,409570,39357,32711,58497,32485,33978,32474,247.67,11906,14753,12071,13007,19145,12134,26482,19419,12149,26278,14552,6911.5,43187,6696.5,5721.2,6421,168.62,1504.8,1797.6,2238.3,1650.2,2785.9,2212.8,7875.7,2882.9,2259.1,7806.9,0.75658,2
1016300,811410,860630,809650,760160,800210,1353.1,271240,879880,562730,303320,969830,570290,861040,962140,572400,863020,1071400,544280,966610,544020,755290,536830,558.85,144770,249360,213860,157480,402930,216700,402340,404610,219660,401950,551200,496510,498840,498410,431820,502420,358.59,226370,269420,145830,249970,251500,148110,411070,253860,149880,409270,39378,32726,58518,32500,33964,32488,247.73,11903,14759,12071,13003,19145,12134,26480,19418,12150,26276,14564,6910,43197,6695.1,5719.7,6419.8,168.64,1504.5,1797.6,2238.3,1650,2785.8,2212.7,7873.5,2883,2259.1,7804.9,0.77213,2
1016400,811060,860740,809290,759900,799860,1355.1,271420,880150,562760,303520,969370,570310,860910,961670,572420,862880,1071000,544040,966220,543790,754850,536610,559.15,144700,249230,213770,157410,402700,216600,402160,404380,219560,401770,550950,496180,498610,498070,431540,502080,358.79,226240,269230,145750,249830,251330,148030,410810,253690,149800,409010,39379,32719,58534,32493,33953,32480,247.79,11901,14754,12070,13001,19140,12133,26477,19412,12149,26272,14580,6909.3,43223,6694.5,5719.5,6419,168.68,1504.4,1797.4,2238.3,1649.8,2786,2212.7,7873.5,2883.3,2259.2,7805.1,0.78431,2
1015700,871810,865100,869400,752450,865710,1104.4,237680,415300,332200,258570,578630,337330,764530,585150,343340,763960,994860,696570,836680,689380,608570,676240,423.31,237020,326440,355800,263600,486480,358910,612420,486760,362120,610800,640420,617660,596110,620100,590200,625730,320.37,159320,299590,185370,175690,481260,189850,523360,483450,193740,526260,31372,29316,27331,29594,24645,30142,253.74,11181,13189,11424,12291,17922,11488,23610,18286,11724,23657,9384.3,4910.4,6244.4,4903.4,3870.4,5036.7,178.82,1578.6,1890,2160.2,1700.7,3155.9,2273.8,6041.7,3241.1,2236.3,6150.2,0.79576,2
1015300,871930,864900,869530,752600,865860,1104.2,237820,415570,332310,258720,578910,337440,764790,585430,343450,764210,994860,696850,836680,689660,608810,676540,423.41,237190,326690,356060,263800,486810,359170,612860,487080,362390,611230,640620,618100,596290,620540,590570,626190,320.43,159450,299850,185520,175840,481680,190010,523800,483870,193900,526700,31365,29325,27326,29604,24652,30151,253.75,11185,13193,11426,12295,17926,11491,23611,18290,11726,23659,9376.2,4910,6236.6,4903.3,3869.8,5036.8,178.79,1578.7,1889.7,2159.5,1700.8,3155.2,2273,6038.2,3240.4,2235.4,6146.9,0.80405,2
1014800,871730,864730,869350,752820,865740,1103.8,237520,415210,332280,258400,579020,337420,764760,585560,343430,764200,994790,696990,836610,689800,608790,676690,423.45,237210,326360,356060,263810,486540,359170,612930,486830,362380,611290,639930,617570,595720,620030,590190,625680,320.5,159460,299560,185490,175840,481340,189970,523540,483520,193870,526430,31353,29326,27318,29605,24651,30153,253.78,11185,13192,11427,12295,17921,11492,23609,18285,11727,23657,9368.9,4910.6,6230.3,4904.2,3869.3,5037.9,178.77,1579.2,1889.3,2159.1,1701.1,3154.9,2272.6,6035.9,3240.1,2235,6144.8,0.8133,2
1014400,871690,864540,869330,752940,865770,1104.1,237340,415110,332290,258210,579110,337440,764790,585670,343450,764220,995350,697490,837000,690300,608930,677200,423.4,237060,326060,355870,263640,486240,358980,612940,486540,362200,611300,639730,617490,595600,619950,590260,625630,320.5,159550,299430,185550,175930,481330,190030,523620,483510,193920,526500,31348,29333,27316,29612,24655,30160,253.83,11187,13196,11429,12298,17921,11495,23613,18285,11730,23660,9363.9,4911.7,6225.7,4905.7,3868.7,5039.6,178.74,1579.3,1888.8,2159.1,1701.1,3155,2272.5,6035.7,3240.3,2234.9,6144.8,0.82631,2
1014100,871880,864300,869540,752860,866010,1104.1,237220,415250,332340,258080,579140,337500,764800,585690,343500,764230,996160,698240,837600,691030,609290,677940,423.44,236980,325900,355900,263550,486270,359010,613220,486580,362230,611570,639960,617840,595890,620320,590740,626020,320.47,159700,299520,185710,176100,481650,190190,524040,483830,194090,526920,31354,29343,27319,29623,24658,30172,253.89,11191,13204,11433,12303,17924,11500,23621,18289,11735,23668,9361.2,4913.2,6222.3,4907.6,3867.7,5042,178.7,1579,1888.3,2159.3,1700.8,3155.1,2272.6,6036.7,3240.4,2235,6146.1,0.83863,2
1014000,872380,864290,870040,752850,866510,1103.8,237090,415390,332220,257930,579010,337390,764630,585560,343380,764060,996720,698840,837870,691630,609550,678550,423.47,237010,325940,356150,263570,486550,359270,613730,486880,362500,612080,640490,618530,596460,621020,591580,626740,320.49,159920,299790,185990,176330,482300,190480,524770,484490,194380,527650,31367,29347,27331,29626,24671,30174,253.94,11199,13214,11439,12312,17930,11505,23631,18295,11740,23678,9359.9,4911.4,6219.9,4905.8,3866.7,5040,178.68,1578.9,1887.9,2159.1,1700.6,3154.7,2272.3,6036.1,3239.9,2234.7,6145.3,0.84854,2
1013800,872200,864110,869870,752670,866350,1104,236970,415300,332230,257820,579050,337400,764470,585600,343390,763890,995920,698350,837220,691150,609120,678090,423.56,237030,325740,356110,263610,486290,359230,613550,486610,362460,611890,640010,618090,596020,620580,591150,626300,320.54,159850,299540,185870,176270,481900,190350,524380,484080,194250,527250,31363,29343,27326,29623,24664,30171,253.91,11199,13212,11441,12312,17927,11506,23632,18292,11742,23678,9358.2,4911.1,6218.6,4905.7,3866.5,5039.6,178.67,1578.8,1887.9,2159.1,1700.6,3154.3,2272.2,6036,3239.5,2234.5,6145,0.85664,2
1284500,1037900,1144500,1032000,1012500,1020100,964.29,311900,517930,465170,347250,791730,472250,828470,796190,479480,827840,908850,572200,856280,575120,807660,580760,482.88,299360,330800,392530,330670,580970,399440,722320,587050,404300,722120,287820,226690,277990,227890,268820,229150,342.13,121160,118050,82417,133100,157760,83728,193270,159840,84152,192820,25518,29643,22882,29529,22735,29588,237.51,10331,10139,10513,11089,15910,10703,22900,16071,10875,22870,7879,3993.4,5591.4,3901,3784.1,3940.6,178.79,1517.8,1903.2,2391.6,1652.3,3579.5,2442.6,6276.1,3691,2445.6,6337.7,0.86309,2
1284800,1037700,1144900,1031800,1013000,1019900,964.03,311640,517820,465030,346960,791820,472110,828080,796290,479350,827490,909290,572310,856710,575250,808090,580890,482.68,299220,330810,392530,330510,581170,399440,722340,587260,404310,722160,287710,226660,277860,227860,268770,229120,342.14,121190,118070,82427,133130,157790,83736,193290,159880,84161,192840,25523,29646,22885,29532,22736,29591,237.52,10334,10139,10512,11092,15910,10702,22899,16072,10874,22869,7879.4,3992.6,5591.7,3900.2,3783.5,3939.8,178.8,1517.5,1902.8,2391,1652,3578.7,2442,6274.9,3690,2445,6336.6,0.86861,2
1285500,1038200,1145600,1032200,1013900,1020300,964.02,311510,517970,465040,346820,792180,472120,827960,796650,479380,827400,910270,572670,857630,575600,808940,581250,482.48,299220,330960,392770,330510,581680,399690,722700,587780,404570,722530,287770,226720,277880,227920,268880,229180,342.02,121280,118180,82483,133250,157910,83792,193400,159990,84217,192960,25532,29659,22892,29545,22743,29605,237.55,10341,10142,10516,11099,15915,10706,22910,16077,10878,22879,7879.3,3991.9,5592.1,3899.8,3782.7,3939,178.77,1517.3,1902.4,2391.3,1651.8,3578.5,2442.2,6275.8,3689.5,2445.3,6337.8,0.87094,2
1284500,1037100,1145000,1031200,1013700,1019300,964.04,311450,517710,464710,346760,791870,471780,827240,796330,479030,826680,908900,572530,856390,575450,807730,581080,482.3,299260,330790,392240,330550,580750,399130,721520,586820,403990,721340,287550,226580,277650,227780,268700,229040,341.85,121240,118150,82440,133190,157830,83750,193270,159900,84174,192830,25516,29639,22873,29525,22725,29584,237.56,10336,10142,10513,11095,15911,10703,22902,16072,10875,22870,7877.9,3991.2,5590.7,3899.3,3781.9,3938.4,178.73,1517.2,1902,2391.3,1651.7,3578.3,2442.2,6275.8,3689,2445.3,6337.8,0.86687,2
1284000,1036100,1144600,1030200,1013500,1018300,963.29,311480,517590,464510,346790,791550,471580,826590,795990,478810,826020,907860,572460,855500,575390,806840,581010,482.14,299360,330740,391790,330660,580020,398670,720600,586060,403510,720410,287340,226420,277450,227620,268560,228890,341.77,121180,118120,82386,133130,157760,83697,193120,159820,84121,192680,25498,29625,22856,29511,22711,29570,237.54,10331,10143,10511,11089,15905,10700,22893,16066,10872,22861,7876.9,3991.3,5588.4,3899.5,3781.4,3938.5,178.66,1516.8,1901.9,2391.4,1651.4,3579.1,2442.4,6275.9,3689.4,2445.5,6338,0.85857,2
1283900,1035300,1144500,1029400,1013200,1017600,962.65,311550,517560,464300,346870,791050,471360,826010,795480,478580,825430,907270,572370,854970,575300,806240,580920,482.01,299300,330700,391450,330590,579600,398310,719980,585610,403150,719780,287170,226290,277280,227480,268400,228750,341.69,121150,118110,82335,133100,157650,83645,192960,159710,84068,192520,25488,29615,22846,29501,22702,29559,237.55,10324,10141,10509,11082,15902,10699,22885,16062,10870,22854,7875.9,3990.8,5586.3,3899.2,3780.5,3938.1,178.61,1516.5,1901.7,2391.1,1651.2,3578.6,2442.2,6275.2,3688.6,2445.1,6337.6,0.8473,2
1283700,1034900,1144300,1029000,1013000,1017200,962.38,311640,517380,464150,346950,790770,471210,825670,795210,478430,825090,907010,572280,854690,575200,805860,580810,481.98,299230,330760,391280,330520,579350,398140,719580,585350,402970,719390,287160,226240,277270,227430,268400,228690,341.65,121130,118110,82300,133070,157620,83608,192870,159670,84030,192430,25485,29610,22844,29497,22700,29554,237.59,10319,10141,10509,11077,15901,10699,22882,16061,10870,22850,7875.7,3990.9,5585.2,3899.4,3779.8,3938.2,178.61,1516.4,1901.3,2390.8,1650.9,3578.1,2441.9,6274,3687.9,2444.8,6336.3,0.83579,2
1598200,893380,1422800,891240,1208200,878920,1067.9,355820,570580,478500,388580,733400,485520,831630,739190,487090,830370,1358700,939900,1162300,930170,775920,911500,486.36,322850,390290,388800,352840,597030,394010,678960,594880,397340,675070,528220,450430,491980,449940,425610,449470,275.67,189700,202420,146230,205910,266730,149070,386570,270340,151720,386310,82900,42902,74336,42923,41093,42357,250.32,13785,13671,13663,14854,23976,14058,28309,24204,14195,28257,70835,14690,64966,14486,12153,13577,170.7,2139.2,2027.6,3419,2245.6,5444.2,3501.2,8319.1,5576.8,3508.8,8276.2,0.82324,2
1598800,893600,1423200,891460,1208600,879150,1068.2,355590,570880,478690,388330,733810,485720,832080,739610,487300,830830,1359500,940560,1163000,930820,776280,912140,486.2,322680,390390,388840,352650,597320,394040,679140,595180,397380,675260,528580,450710,492320,450220,425890,449750,275.7,189810,202570,146330,206030,266900,149160,386840,270510,151820,386580,82961,42926,74391,42947,41114,42380,250.31,13789,13678,13669,14859,23988,14064,28321,24217,14201,28270,70900,14700,65027,14496,12161,13587,170.74,2139.2,2028.5,3420.1,2245.8,5446.6,3502.5,8320,5579.6,3510,8277.2,0.80786,2
1600200,893350,1424300,891190,1209500,878840,1069.3,355290,571400,478960,388020,734460,486000,832020,740260,487580,830790,1361200,941740,1164400,931970,777010,913250,485.91,322590,390600,388950,352540,597800,394160,679520,595660,397510,675650,529310,451310,493000,450830,426470,450350,275.69,190070,202840,146520,206310,267260,149360,387400,270880,152030,387140,83084,42973,74502,42993,41157,42424,250.31,13799,13691,13680,14870,24012,14076,28344,24240,14214,28294,71029,14722,65149,14517,12179,13606,170.76,2140,2029.7,3422.3,2246.9,5451.5,3504.7,8321,5584.9,3512.3,8278.4,0.78962,2
1601200,893300,1425300,891120,1210500,878730,1069.1,355160,572190,479410,387900,735350,486450,832260,741150,488030,831040,1362100,943230,1165100,933440,777770,914680,485.57,322730,391090,389340,352690,598740,394550,680370,596600,397920,676500,529820,452070,493500,451590,427050,451120,275.78,190470,203230,146810,206740,267750,149660,388210,271370,152330,387950,82958,42990,74417,43011,41174,42443,250.3,13810,13703,13685,14883,24027,14080,28354,24256,14219,28304,70782,14681,64942,14477,12145,13570,170.8,2137.8,2029.1,3417.6,2245.2,5444,3499.9,8307,5577.4,3507.5,8264.2,0.76947,2
1601400,893310,1425800,891120,1210800,878720,1069,355110,571760,479110,387860,734880,486150,831860,740710,487730,830650,1361000,942790,1164300,933010,777540,914250,485.24,322750,391280,389400,352720,598810,394610,680220,596650,397980,676350,529310,451610,493080,451140,426730,450660,275.93,190440,203070,146700,206700,267490,149540,387810,271110,152210,387550,82831,42973,74316,42994,41152,42427,250.26,13807,13700,13683,14880,24018,14078,28339,24246,14217,28288,70593,14650,64768,14447,12118,13543,170.82,2136.3,2028.9,3414.3,2244,5438.8,3496.6,8297.5,5572.1,3504.2,8254.6,0.74802,2
1602400,893900,1426700,891680,1211400,879250,1069.1,355300,571610,479080,388080,734610,486120,831880,740450,487700,830660,1360800,943070,1164200,933290,777710,914500,485.05,322910,391630,389670,352900,599240,394880,680480,597060,398260,676600,529250,451520,493060,451040,426720,450570,276.07,190560,203060,146700,206820,267420,149540,387720,271020,152200,387440,82765,42982,74270,43002,41154,42435,250.23,13812,13705,13687,14886,24021,14083,28339,24248,14222,28287,70469,14630,64656,14427,12100,13525,170.83,2135.7,2028.8,3412.4,2243.7,5435.6,3494.7,8293.3,5568.9,3502.3,8250.2,0.72564,2
1604200,894910,1428500,892660,1212700,880170,1069.4,355150,571780,479130,387930,734760,486160,832080,740610,487740,830880,1361500,943980,1165000,934190,778310,915350,485.04,322790,391730,389640,352750,599530,394850,680420,597350,398240,676550,529510,451620,493360,451150,426980,450670,276.14,190700,203120,146720,206970,267450,149560,387750,271060,152220,387480,82750,43000,74267,43021,41166,42453,250.2,13816,13708,13690,14890,24027,14086,28341,24254,14225,28288,70406,14621,64603,14418,12091,13516,170.85,2135.5,2028.8,3411.8,2243.7,5434.4,3494.1,8291.8,5567.7,3501.9,8248.7,0.70243,2
1319700,1029500,1218000,1027900,1059100,1030400,837.62,451650,867780,621730,509200,866010,628720,1033100,860570,628300,1031500,881620,569890,782600,569640,591300,564320,483.63,224260,280330,245960,250250,373410,249140,454310,374940,249520,453950,337440,270610,296560,269150,244330,266480,328.33,102340,101240,83395,113290,143150,85067,208370,145270,86215,208410,43527,36224,40797,36268,29485,35414,225.13,12856,11765,12154,13943,20378,12366,25616,20509,12450,25614,17720,16127,23329,15442,5299.1,13768,176.52,1678.5,1918.3,2630.7,1791.1,3894.5,2612.1,6051.8,4059.4,2636.8,6060,0.6767,1
